Date ,StartTime,PilotID,Profile,Condition,CopilotID,Instructor,Airport,FlyingSide,FlyingOrder,Fitbit,Comments,ManeuverType,Maneuver,SubManeuver,Difficulty,Grade,PassS,PassM,ManeuverNum,AltitudeDev,BankAngleDev,PitchAttitudeDev,CO2,Baevsky,HF,LF,HFLF,RMSSD,SDNN
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,Retracted flaps too early ,Stall,Departure Stall,Departure Stall,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,Very good ,Takeoff,Engine Fire,Area Departure,C,3,0,1,297,NA,NA,1.185388225,1328.296875,101.4063631,585.5656259,1217.24115,2.123809984,35.24927714,47.84566503
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Takeoff,Engine Fire,Takeoff,C,2,0,1,297,NA,NA,NA,1334.119048,77.27767252,585.3845811,1943.792069,3.293519295,37.58472832,53.77325225
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,Glide Slope Inoperative,Approach,B,3,0,1,295,NA,NA,NA,1341.79918,65.31491128,727.2137996,1862.869803,2.612594147,40.54246356,54.0140872
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,Rocking wings ,Approach,Glide Slope Inoperative,Circle to Land,C,2,0,1,295,31.41333903,NA,NA,1335.473684,64.54808106,761.3770758,2027.626474,2.633760196,42.98232956,56.99365326
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,Glide Slope Inoperative,Holding,B,3,0,1,295,9.860018302,NA,NA,1342.272425,79.02889603,630.2552526,2182.716379,3.442872951,40.5961644,56.25592913
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,Glide Slope Inoperative,Landing,B,NA,0,NA,295,NA,NA,NA,1341.489362,102.4117788,627.4161835,1072.354123,1.942856079,38.30766134,45.22758878
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Missed Approach,Missed Approach,MissedApproach,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,No Slat,Approach,C,3,0,1,283,NA,NA,NA,1394.573964,69.13530484,621.7776395,2754.396536,4.670238279,43.61207458,61.23453832
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,High flare/pitch/central line off,Approach,No Slat,Landing,C,1,0,0,283,NA,NA,NA,1382.081081,72.46081883,738.4774766,2169.568519,2.945191934,43.12178199,57.2894167
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,High flare/pitch/central line off,Approach,No Slat,Waypoint,C,1,0,0,283,10.72637651,NA,NA,1396.658228,47.67902494,623.1152535,2283.254007,3.743243302,43.77695304,56.67762981
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,Normal procedures and knowledge ,No Slat/Flap Malfunction,No Slat/Flap Malfunction,No Slat/Flap Malfunction,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Takeoff,Normal,Area Departure,A,2,0,1,279,NA,NA,1.863707323,1410.882353,42.98296812,974.9350987,3137.202019,3.217857295,54.73593988,74.01577549
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Takeoff,Normal,Takeoff,B,2,0,1,279,NA,NA,NA,1400,55.81365832,802.778934,2324.080982,2.895044805,49.48539446,64.91365642
